date,name,direction,traffic,speed,level
2016-7-14 18:40,华强路,南->北,5.9,20.4,缓  行
2016-7-14 18:40,华强路,北->南,4.6,27,缓  行
2016-7-14 18:40,东门路,南->北,5.4,22.8,缓  行
2016-7-14 18:40,东门路,北->南,6.4,18.1,较 拥 堵
2016-7-14 18:40,彩田路,南->北,5.3,23.3,缓  行
2016-7-14 18:40,彩田路,北->南,3.2,34.2,基本畅通
2016-7-14 18:40,北环大道,东->西,5.1,36.9,缓  行
2016-7-14 18:40,北环大道,西->东,5,37.8,缓  行
2016-7-14 18:40,泥岗路,东->西,5.5,34,缓  行
2016-7-14 18:40,泥岗路,西->东,6.3,27.6,较 拥 堵
2016-7-14 18:40,滨海大道,东->西,5.8,31.1,缓  行
2016-7-14 18:40,滨海大道,西->东,1.6,64.5,畅  通
2016-7-14 18:40,滨河大道,东->西,5.1,36.5,缓  行
2016-7-14 18:40,滨河大道,西->东,7.3,20.5,较 拥 堵
2016-7-14 18:40,深南大道,东->西,4.8,26.2,缓  行
2016-7-14 18:40,深南大道,西->东,4.1,29.3,缓  行
2016-7-14 18:40,深南东路,东->西,4.8,26.1,缓  行
2016-7-14 18:40,深南东路,西->东,6.2,18.8,较 拥 堵
2016-7-14 18:40,笋岗路,东->西,2.9,35.3,基本畅通
2016-7-14 18:40,笋岗路,西->东,2.7,36.6,基本畅通
2016-7-14 18:40,皇岗路,南->北,5.8,21.2,缓  行
2016-7-14 18:40,皇岗路,北->南,1.9,40.8,畅  通
2016-7-14 18:40,新洲路,南->北,4.7,26.3,缓  行
2016-7-14 18:40,新洲路,北->南,6.5,17.6,较 拥 堵
2016-7-14 18:40,红岭路,南->北,6,19.9,较 拥 堵
2016-7-14 18:40,红岭路,北->南,5.9,20.7,缓  行
2016-7-14 18:40,环观中路,西->东,7.6,11.9,较 拥 堵
2016-7-14 18:40,大和路,南->北,4,30.1,基本畅通
2016-7-14 18:40,大和路,北->南,6.6,17,较 拥 堵
2016-7-14 18:40,环观南路,东->西,8.7,6.6,拥  堵
2016-7-14 18:40,环观南路,西->东,2.5,37.3,基本畅通
2016-7-14 18:40,平龙路,西->东,7.2,13.8,较 拥 堵
2016-7-14 18:40,龙平路,东->西,3.4,32.9,基本畅通
2016-7-14 18:40,龙平路,西->东,2.8,36.2,基本畅通
2016-7-14 18:40,平新北路,南->北,1.3,47.3,畅  通
2016-7-14 18:40,平新北路,北->南,0.8,52.3,畅  通
2016-7-14 18:40,富安大道,东->西,2.7,36.5,基本畅通
2016-7-14 18:40,富安大道,西->东,5.7,21.6,缓  行
2016-7-14 18:40,平湖大街,南->北,1.5,45.2,畅  通
2016-7-14 18:40,平湖大街,北->南,1.3,47.4,畅  通
2016-7-14 18:40,凤凰大道,南->北,2.7,36.5,基本畅通
2016-7-14 18:40,凤凰大道,北->南,4,29.8,缓  行
2016-7-14 18:40,凤深大道,南->北,1.2,47.7,畅  通
2016-7-14 18:40,凤深大道,北->南,6.1,19.5,较 拥 堵
2016-7-14 18:40,红岗路,南->北,5.9,20.3,缓  行
2016-7-14 18:40,红岗路,北->南,0.7,53.3,畅  通
2016-7-14 18:40,东滨路,东->西,4.9,25.6,缓  行
2016-7-14 18:40,东滨路,西->东,5,24.9,缓  行
2016-7-14 18:40,桂庙路,东->西,6.4,18.1,较 拥 堵
2016-7-14 18:40,桂庙路,西->东,4.9,25.4,缓  行
2016-7-14 18:40,南山桃园路,东->西,6.9,15.7,较 拥 堵
2016-7-14 18:40,南山桃园路,西->东,5.7,21.4,缓  行
2016-7-14 18:40,科苑路,南->北,6.5,17.5,较 拥 堵
2016-7-14 18:40,科苑路,北->南,5.8,20.9,缓  行
2016-7-14 18:40,南山创业路,东->西,6.9,15.7,较 拥 堵
2016-7-14 18:40,南山创业路,西->东,6.9,15.4,较 拥 堵
2016-7-14 18:40,福强路,东->西,5.4,22.8,缓  行
2016-7-14 18:40,福强路,西->东,5.8,21.2,缓  行
2016-7-14 18:40,益田路,南->北,6.6,17.2,较 拥 堵
2016-7-14 18:40,益田路,北->南,5.5,22.6,缓  行
2016-7-14 18:40,福田金田路,南->北,6.2,19,较 拥 堵
2016-7-14 18:40,福田金田路,北->南,6.4,17.8,较 拥 堵
2016-7-14 18:40,福田路,南->北,3.3,33.7,基本畅通
2016-7-14 18:40,福田路,北->南,6.1,19.7,较 拥 堵
2016-7-14 18:40,华富路,南->北,7.3,13.3,较 拥 堵
2016-7-14 18:40,华富路,北->南,4.4,28.2,缓  行
2016-7-14 18:40,富坪中路,北->南,3.1,34.6,基本畅通
2016-7-14 18:40,锦龙大道,南->北,2.5,37.5,基本畅通
2016-7-14 18:40,锦龙大道,北->南,8.3,8.3,拥  堵
2016-7-14 18:40,丹梓路,西->东,7.9,10.4,较 拥 堵
2016-7-14 18:40,兰竹路,东->西,2.1,39.4,基本畅通
2016-7-14 18:40,兰竹路,西->东,2.8,35.8,基本畅通
2016-7-14 18:40,东纵路,东->西,3.9,30.3,基本畅通
2016-7-14 18:40,东纵路,西->东,0.3,56.6,畅  通
2016-7-14 18:40,比亚迪路,东->西,8.9,5.6,拥  堵
2016-7-14 18:40,比亚迪路,西->东,0.8,51.8,畅  通
2016-7-14 18:40,坪山金田路,东->西,8.1,9.7,拥  堵
2016-7-14 18:40,坪山金田路,西->东,5.6,21.8,缓  行
2016-7-14 18:40,葵坪公路,南->北,0.5,54.6,畅  通
2016-7-14 18:40,金牛西路,西->东,5.7,21.3,缓  行
2016-7-14 18:40,兰景路,南->北,3,35.1,基本畅通
2016-7-14 18:40,兰景路,北->南,8.6,7.2,拥  堵
2016-7-14 18:40,金牛东路,东->西,0.7,52.5,畅  通
2016-7-14 18:40,金牛东路,西->东,1.3,47.3,畅  通
2016-7-14 18:40,金业北路,南->北,3.8,31.2,基本畅通
2016-7-14 18:40,金业北路,北->南,3,35,基本畅通
2016-7-14 18:40,南通道,南->北,1.1,48.7,畅  通
2016-7-14 18:40,南通道,北->南,8.1,9.4,拥  堵
2016-7-14 18:40,如意路,东->西,1.5,45.3,畅  通
2016-7-14 18:40,如意路,西->东,3.4,33.2,基本畅通
2016-7-14 18:40,吉祥路,南->北,5.8,21.1,缓  行
2016-7-14 18:40,吉祥路,北->南,7.7,11.7,较 拥 堵
2016-7-14 18:40,龙城路,南->北,6.6,17,较 拥 堵
2016-7-14 18:40,龙城路,北->南,4.4,28.2,缓  行
2016-7-14 18:40,宝龙大道,东->西,3,34.9,基本畅通
2016-7-14 18:40,宝龙大道,西->东,1.9,40.8,畅  通
2016-7-14 18:40,宝坪路,南->北,4.9,25.3,缓  行
2016-7-14 18:40,宝坪路,北->南,5.6,22.1,缓  行
2016-7-14 18:40,碧新路,南->北,4.2,29.1,缓  行
2016-7-14 18:40,碧新路,北->南,7.3,13.7,较 拥 堵
2016-7-14 18:40,丰田路,东->西,2.5,37.7,基本畅通
2016-7-14 18:40,丰田路,西->东,1.9,41.1,畅  通
2016-7-14 18:40,深汕公路(西),东->西,6.6,17.1,较 拥 堵
2016-7-14 18:40,深汕公路(西),西->东,7.8,10.9,较 拥 堵
2016-7-14 18:40,环城南路,西->东,1,50.2,畅  通
2016-7-14 18:40,富坪中路,南->北,2.8,36,基本畅通
2016-7-14 18:40,福海大道,东->西,9.7,1.5,拥  堵
2016-7-14 18:40,福海大道,西->东,4.7,26.7,缓  行
2016-7-14 18:40,南环路,西->东,6.6,17.1,较 拥 堵
2016-7-14 18:40,新沙路,东->西,10,0.1,拥  堵
2016-7-14 18:40,新沙路,西->东,6.8,15.9,较 拥 堵
2016-7-14 18:40,沙井北环路,东->西,4.3,28.4,缓  行
2016-7-14 18:40,沙井北环路,西->东,3.2,34.1,基本畅通
2016-7-14 18:40,新和大道,东->西,6.7,16.3,较 拥 堵
2016-7-14 18:40,新和大道,西->东,8,9.8,拥  堵
2016-7-14 18:40,宝石公路,南->北,1.7,42.9,畅  通
2016-7-14 18:40,宝石公路,北->南,3.4,32.9,基本畅通
2016-7-14 18:40,留仙三路,南->北,6.2,18.9,较 拥 堵
2016-7-14 18:40,留仙三路,北->南,0.5,55,畅  通
2016-7-14 18:40,同乐路,南->北,0.1,59.4,畅  通
2016-7-14 18:40,松白公路,南->北,4.2,29.1,缓  行
2016-7-14 18:40,松白公路,北->南,1.1,48.5,畅  通
2016-7-14 18:40,洲石公路,东->西,1.3,47.2,畅  通
2016-7-14 18:40,洲石公路,西->东,3.3,33.4,基本畅通
2016-7-14 18:40,新区大道,南->北,7.4,13.1,较 拥 堵
2016-7-14 18:40,新区大道,北->南,1.9,41,畅  通
2016-7-14 18:40,金岭路,东->西,0.8,52.4,畅  通
2016-7-14 18:40,金岭路,西->东,1.6,43.8,畅  通
2016-7-14 18:40,延安中路,东->西,9.8,0.8,拥  堵
2016-7-14 18:40,延安中路,西->东,7.7,11.7,较 拥 堵
2016-7-14 18:40,葵政西路,东->西,1.6,43.5,畅  通
2016-7-14 18:40,葵政西路,西->东,7.3,13.3,较 拥 堵
2016-7-14 18:40,金葵中路,东->西,5.1,24.3,缓  行
2016-7-14 18:40,金葵中路,西->东,4.2,29,缓  行
2016-7-14 18:40,鹏飞路,东->西,1.4,45.8,畅  通
2016-7-14 18:40,鹏飞路,西->东,1.3,47.2,畅  通
2016-7-14 18:40,葵鹏公路,东->西,0.4,55.6,畅  通
2016-7-14 18:40,迎宾路,南->北,0.7,53.4,畅  通
2016-7-14 18:40,迎宾路,北->南,1.5,44.9,畅  通
2016-7-14 18:40,葵南路,南->北,4.3,28.7,缓  行
2016-7-14 18:40,葵南路,北->南,0.9,51.2,畅  通
2016-7-14 18:40,风景路,东->西,5.4,23.2,缓  行
2016-7-14 18:40,风景路,西->东,8.4,7.9,拥  堵
2016-7-14 18:40,民生路,东->西,6.1,19.5,较 拥 堵
2016-7-14 18:40,民生路,西->东,5.8,21.2,缓  行
2016-7-14 18:40,长春路,南->北,1.9,40.9,畅  通
2016-7-14 18:40,宝安大道,东->西,6.9,15.3,较 拥 堵
2016-7-14 18:40,宝安大道,西->东,2.1,39.4,基本畅通
2016-7-14 18:40,梅龙路,南->北,5,25.2,缓  行
2016-7-14 18:40,梅龙路,北->南,3.3,33.5,基本畅通
2016-7-14 18:40,月亮湾大道,南->北,7.9,10.4,较 拥 堵
2016-7-14 18:40,月亮湾大道,北->南,4.4,28,缓  行
2016-7-14 18:40,罗沙路,东->西,3.3,33.3,基本畅通
2016-7-14 18:40,罗沙路,西->东,1.3,46.7,畅  通
2016-7-14 18:40,广深高速,南->北,1,80.2,畅  通
2016-7-14 18:40,广深高速,北->南,0.7,86.6,畅  通
2016-7-14 18:40,南坪快速,东->西,3.2,50.9,基本畅通
2016-7-14 18:40,南坪快速,西->东,4.6,40.8,缓  行
2016-7-14 18:40,清平高速,南->北,2.1,59,基本畅通
2016-7-14 18:40,清平高速,北->南,3.2,51,基本畅通
2016-7-14 18:40,盐坝高速,东->西,3.3,50.2,基本畅通
2016-7-14 18:40,南光高速,南->北,1.3,73.3,畅  通
2016-7-14 18:40,南光高速,北->南,0.2,96,畅  通
2016-7-14 18:40,盐排高速,南->北,0.6,88.1,畅  通
2016-7-14 18:40,盐排高速,北->南,0.8,84.6,畅  通
2016-7-14 18:40,梅观高速,南->北,1.3,74,畅  通
2016-7-14 18:40,布心路,东->西,2,59.8,基本畅通
2016-7-14 18:40,布心路,西->东,4.2,43.8,缓  行
2016-7-14 18:40,沿河路,南->北,3.4,49.4,基本畅通
2016-7-14 18:40,沿河路,北->南,6.3,27.5,较 拥 堵
2016-7-14 18:40,香蜜湖路,南->北,6.8,24.2,较 拥 堵
2016-7-14 18:40,香蜜湖路,北->南,3.3,50.3,基本畅通
2016-7-14 18:40,宝安创业路,南->北,4.1,29.4,缓  行
2016-7-14 18:40,宝安创业路,北->南,7.1,14.7,较 拥 堵
2016-7-14 18:40,前进路,南->北,5.9,20.3,缓  行
2016-7-14 18:40,前进路,北->南,6.8,16.2,较 拥 堵
2016-7-14 18:40,南山大道,南->北,5.6,21.9,缓  行
2016-7-14 18:40,南山大道,北->南,5.7,21.5,缓  行
2016-7-14 18:40,红荔路,东->西,5.5,22.6,缓  行
2016-7-14 18:40,红荔路,西->东,6.5,17.7,较 拥 堵
2016-7-14 18:40,丹平快速,南->北,0,79.5,畅  通
2016-7-14 18:40,丹平快速,北->南,9.4,4.9,拥  堵
2016-7-14 18:40,龙翔大道,南->北,3,35.2,基本畅通
2016-7-14 18:40,龙翔大道,北->南,3.7,31.5,基本畅通
2016-7-14 18:40,布龙路,东->西,3.4,33.1,基本畅通
2016-7-14 18:40,布龙路,西->东,4.7,26.6,缓  行
2016-7-14 18:40,留仙大道,东->西,2.1,39.3,基本畅通
2016-7-14 18:40,留仙大道,西->东,4.7,26.7,缓  行
2016-7-14 18:40,玉龙路,东->西,2.2,39.1,基本畅通
2016-7-14 18:40,玉龙路,西->东,2.9,35.6,基本畅通
2016-7-14 18:40,人民路,南->北,5.8,21,缓  行
2016-7-14 18:40,人民路,北->南,5.8,21.2,缓  行
2016-7-14 18:40,五和大道,南->北,4.6,27,缓  行
2016-7-14 18:40,五和大道,北->南,4.3,28.7,缓  行
2016-7-14 18:40,梅坂大道,南->北,8.6,7.2,拥  堵
2016-7-14 18:40,梅坂大道,北->南,4.5,27.7,缓  行
2016-7-14 18:40,民治大道,南->北,5.6,22.1,缓  行
2016-7-14 18:40,民治大道,北->南,6.3,18.6,较 拥 堵
2016-7-14 18:40,吉华路(北),东->西,6.8,16.2,较 拥 堵
2016-7-14 18:40,吉华路(北),西->东,9,4.8,拥  堵
2016-7-14 18:40,工业路,东->西,5.8,21,缓  行
2016-7-14 18:40,工业路,西->东,7,14.9,较 拥 堵
2016-7-14 18:40,龙观路,东->西,4.1,29.7,缓  行
2016-7-14 18:40,龙观路,西->东,2,40,基本畅通
2016-7-14 18:40,观澜大道,东->西,5.8,21.1,缓  行
2016-7-14 18:40,观澜大道,西->东,4.2,28.9,缓  行
2016-7-14 18:40,爱国路,南->北,5.6,22.1,缓  行
2016-7-14 18:40,爱国路,北->南,4.3,28.5,缓  行
2016-7-14 18:40,罗湖桃园路,东->西,5,25.2,缓  行
2016-7-14 18:40,罗湖桃园路,西->东,3.7,31.6,基本畅通
2016-7-14 18:40,怡景路,东->西,2.9,35.4,基本畅通
2016-7-14 18:40,怡景路,西->东,3.5,32.7,基本畅通
2016-7-14 18:40,梅观路,南->北,1.4,46.1,畅  通
2016-7-14 18:40,梅观路,北->南,3.9,30.7,基本畅通
2016-7-14 18:40,新安1_2路,东->西,7.9,10.3,较 拥 堵
2016-7-14 18:40,新安1_2路,西->东,5,24.8,缓  行
2016-7-14 18:40,西乡大道,东->西,7.8,11.1,较 拥 堵
2016-7-14 18:40,西乡大道,西->东,3.4,32.9,基本畅通
2016-7-14 18:40,新安4_5_6路,东->西,4.4,28.2,缓  行
2016-7-14 18:40,新安4_5_6路,西->东,6,19.9,较 拥 堵
2016-7-14 18:40,宝源路,南->北,7,15,较 拥 堵
2016-7-14 18:40,宝源路,北->南,5.1,24.7,缓  行
2016-7-14 18:40,永福路,南->北,5.9,20.7,缓  行
2016-7-14 18:40,永福路,北->南,7.9,10.6,较 拥 堵
2016-7-14 18:40,西环路,南->北,0.9,51,畅  通
2016-7-14 18:40,西环路,北->南,4.5,27.6,缓  行
2016-7-14 18:40,吉华路(南),南->北,6,20.2,缓  行
2016-7-14 18:40,吉华路(南),北->南,5.5,22.6,缓  行
2016-7-14 18:40,中兴路,东->西,6.2,19.2,较 拥 堵
2016-7-14 18:40,中兴路,西->东,4.7,26.7,缓  行
2016-7-14 18:40,东西干道,东->西,4.3,28.3,缓  行
2016-7-14 18:40,东西干道,西->东,4.3,28.5,缓  行
2016-7-14 18:40,布澜路,南->北,6.4,17.9,较 拥 堵
2016-7-14 18:40,布澜路,北->南,6.1,19.5,较 拥 堵
2016-7-14 18:40,布沙路,东->西,6.5,17.6,较 拥 堵
2016-7-14 18:40,布沙路,西->东,5.1,24.5,缓  行
2016-7-14 18:40,丹沙路,南->北,6.6,17,较 拥 堵
2016-7-14 18:40,丹沙路,北->南,8,9.8,拥  堵
2016-7-14 18:40,红棉路,东->西,7.4,12.8,较 拥 堵
2016-7-14 18:40,红棉路,西->东,6.9,15.3,较 拥 堵
2016-7-14 18:40,横坪公路,东->西,1.5,44.8,畅  通
2016-7-14 18:40,横坪公路,西->东,5.8,21.1,缓  行
2016-7-14 18:40,坪山中山路,东->西,6.2,19.2,较 拥 堵
2016-7-14 18:40,坪山中山路,西->东,5.2,24,缓  行
2016-7-14 18:40,金山路,东->西,4.1,29.4,缓  行
2016-7-14 18:40,金山路,西->东,5.7,21.4,缓  行
2016-7-14 18:40,沙江路,东->西,3.5,32.5,基本畅通
2016-7-14 18:40,沙江路,西->东,4,29.8,缓  行
2016-7-14 18:40,根玉路,南->北,8.7,6.6,拥  堵
2016-7-14 18:40,光明大道,东->西,1.9,41,畅  通
2016-7-14 18:40,光明大道,西->东,3.4,33.2,基本畅通
2016-7-14 18:40,南明路,东->西,3.2,34.1,基本畅通
2016-7-14 18:40,广田路,东->西,7.1,14.7,较 拥 堵
2016-7-14 18:40,广田路,西->东,1.4,45.7,畅  通
2016-7-14 18:40,北环路,西->东,1.4,46.5,畅  通
2016-7-14 18:40,东环大道,东->西,5.9,20.3,缓  行
2016-7-14 18:40,东环大道,西->东,2.5,37.7,基本畅通
2016-7-14 18:40,公常路,东->西,4.4,28.1,缓  行
2016-7-14 18:40,公常路,西->东,5.2,23.8,缓  行
2016-7-14 18:40,观光路,东->西,8.6,7,拥  堵
2016-7-14 18:40,观光路,西->东,3.8,31.1,基本畅通
2016-7-14 18:40,高尔夫大道,东->西,7.8,11,较 拥 堵
2016-7-14 18:40,高尔夫大道,西->东,5.6,22.1,缓  行
2016-7-14 18:40,观平路,东->西,2.7,36.5,基本畅通
2016-7-14 18:40,观平路,西->东,3.4,32.9,基本畅通
2016-7-14 18:40,环观中路,东->西,6.9,15.6,较 拥 堵
2016-7-14 18:40,和平路,东->西,6.7,16.5,较 拥 堵
2016-7-14 18:40,和平路,西->东,2,39.9,基本畅通
2016-7-14 18:40,东环二路,南->北,5.5,22.3,缓  行
2016-7-14 18:40,东环二路,北->南,7.1,14.7,较 拥 堵
2016-7-14 18:40,东环一路,南->北,4.8,26,缓  行
2016-7-14 18:40,东环一路,北->南,6.5,17.3,较 拥 堵
2016-7-14 18:40,坂雪岗大道,南->北,5.9,20.6,缓  行
2016-7-14 18:40,坂雪岗大道,北->南,6.4,17.9,较 拥 堵
2016-7-14 18:40,贝尔路,东->西,8.9,5.6,拥  堵
2016-7-14 18:40,贝尔路,西->东,7.2,14.1,较 拥 堵
2016-7-14 18:40,松明大道,东->西,7.1,14.5,较 拥 堵
2016-7-14 18:40,松明大道,西->东,2.5,37.5,基本畅通
2016-7-14 18:40,石岩北环路,东->西,7.2,13.8,较 拥 堵
2016-7-14 18:40,石岩北环路,西->东,5.3,23.5,缓  行
2016-7-14 18:40,宝石路,东->西,9,4.9,拥  堵
2016-7-14 18:40,宝石路,西->东,6.8,16,较 拥 堵
2016-7-14 18:40,石观路,东->西,6.7,16.7,较 拥 堵
2016-7-14 18:40,石观路,西->东,1.9,41,畅  通
2016-7-14 18:40,宝石南路,南->北,6.8,16.1,较 拥 堵
2016-7-14 18:40,宝石南路,北->南,4.7,26.3,缓  行
2016-7-14 18:40,梅观高速,北->南,6,30.1,缓  行
2016-7-14 18:40,机荷高速,东->西,1.4,71.9,畅  通
2016-7-14 18:40,机荷高速,西->东,3.4,49.4,基本畅通
2016-7-14 18:40,惠盐高速,东->西,5.5,33.6,缓  行
2016-7-14 18:40,惠盐高速,西->东,1.5,70.4,畅  通
2016-7-14 18:40,深汕高速,东->西,7.8,16.2,较 拥 堵
2016-7-14 18:40,深汕高速,西->东,0.5,89.4,畅  通
2016-7-14 18:40,水官高速,东->西,6.4,26.9,较 拥 堵
2016-7-14 18:40,水官高速,西->东,1.1,77.8,畅  通
2016-7-14 18:40,龙大高速,南->北,2.6,55.7,基本畅通
2016-7-14 18:40,龙大高速,北->南,1.9,61.7,畅  通
2016-7-14 18:40,丹平公路,南->北,5.6,22.2,缓  行
2016-7-14 18:40,丹平公路,北->南,1.9,40.6,畅  通
2016-7-14 18:40,妈湾大道,南->北,7,14.9,较 拥 堵
2016-7-14 18:40,妈湾大道,北->南,5.3,23.3,缓  行
2016-7-14 18:40,兴海大道,南->北,1.6,44.5,畅  通
2016-7-14 18:40,后海大道,南->北,7.8,11.1,较 拥 堵
2016-7-14 18:40,后海大道,北->南,4.4,28,缓  行
2016-7-14 18:40,白石路,东->西,4.8,26.2,缓  行
2016-7-14 18:40,白石路,西->东,3.4,32.9,基本畅通
2016-7-14 18:50,和平路,西->东,6.1,19.3,较 拥 堵
2016-7-14 18:50,东环二路,南->北,5.5,22.3,缓  行
2016-7-14 18:50,东环二路,北->南,6.9,15.7,较 拥 堵
2016-7-14 18:50,东环一路,南->北,5.8,21,缓  行
2016-7-14 18:50,东环一路,北->南,7.2,14,较 拥 堵
2016-7-14 18:50,坂雪岗大道,南->北,3.3,33.3,基本畅通
2016-7-14 18:50,坂雪岗大道,北->南,5.4,23.2,缓  行
2016-7-14 18:50,贝尔路,东->西,2,40,畅  通
2016-7-14 18:50,贝尔路,西->东,7.2,14.1,较 拥 堵
2016-7-14 18:50,松明大道,东->西,7.1,14.5,较 拥 堵
2016-7-14 18:50,松明大道,西->东,2.5,37.5,基本畅通
2016-7-14 18:50,石岩北环路,东->西,7.2,13.8,较 拥 堵
2016-7-14 18:50,石岩北环路,西->东,5.3,23.5,缓  行
2016-7-14 18:50,宝石路,东->西,7.3,13.5,较 拥 堵
2016-7-14 18:50,宝石路,西->东,6.1,19.3,较 拥 堵
2016-7-14 18:50,石观路,东->西,4.7,26.6,缓  行
2016-7-14 18:50,石观路,西->东,1.9,41,畅  通
2016-7-14 18:50,宝石南路,南->北,6.8,16.1,较 拥 堵
2016-7-14 18:50,宝石南路,北->南,4.7,26.3,缓  行
2016-7-14 18:50,沙江路,东->西,3.5,32.5,基本畅通
2016-7-14 18:50,长春路,北->南,8.7,6.3,拥  堵
2016-7-14 18:50,布心路,东->西,2.3,57.7,基本畅通
2016-7-14 18:50,布心路,西->东,4.4,41.8,缓  行
2016-7-14 18:50,沿河路,南->北,4.1,44.3,缓  行
2016-7-14 18:50,沿河路,北->南,6,29.9,较 拥 堵
2016-7-14 18:50,香蜜湖路,南->北,6.7,24.8,较 拥 堵
2016-7-14 18:50,香蜜湖路,北->南,1.8,62.4,畅  通
2016-7-14 18:50,宝安创业路,南->北,6.7,16.4,较 拥 堵
2016-7-14 18:50,宝安创业路,北->南,6.7,16.6,较 拥 堵
2016-7-14 18:50,前进路,南->北,5.8,21.2,缓  行
2016-7-14 18:50,前进路,北->南,4.7,26.4,缓  行
2016-7-14 18:50,南山大道,南->北,5.5,22.6,缓  行
2016-7-14 18:50,南山大道,北->南,6,19.9,较 拥 堵
2016-7-14 18:50,红荔路,东->西,4.3,28.6,缓  行
2016-7-14 18:50,红荔路,西->东,6.2,19.1,较 拥 堵
2016-7-14 18:50,丹平快速,南->北,3.9,46,基本畅通
2016-7-14 18:50,丹平快速,北->南,5.4,34.6,缓  行
2016-7-14 18:50,龙翔大道,南->北,4.3,28.4,缓  行
2016-7-14 18:50,龙翔大道,北->南,4.8,26,缓  行
2016-7-14 18:50,布龙路,东->西,3.5,32.5,基本畅通
2016-7-14 18:50,布龙路,西->东,3.2,33.8,基本畅通
2016-7-14 18:50,南通道,北->南,8.1,9.4,拥  堵
2016-7-14 18:50,如意路,东->西,1.8,41.9,畅  通
2016-7-14 18:50,如意路,西->东,6.1,19.4,较 拥 堵
2016-7-14 18:50,吉祥路,南->北,4.7,26.6,缓  行
2016-7-14 18:50,吉祥路,北->南,4.2,28.9,缓  行
2016-7-14 18:50,龙城路,南->北,6.3,18.5,较 拥 堵
2016-7-14 18:50,龙城路,北->南,4.6,27.2,缓  行
2016-7-14 18:50,宝龙大道,东->西,3,34.9,基本畅通
2016-7-14 18:50,宝龙大道,西->东,1.8,41.8,畅  通
2016-7-14 18:50,宝坪路,南->北,4.9,25.3,缓  行
2016-7-14 18:50,宝坪路,北->南,5.6,22.1,缓  行
2016-7-14 18:50,碧新路,南->北,2.2,39.1,基本畅通
2016-7-14 18:50,碧新路,北->南,7.3,13.7,较 拥 堵
2016-7-14 18:50,丰田路,东->西,2.5,37.7,基本畅通
2016-7-14 18:50,丰田路,西->东,1.9,41.3,畅  通
2016-7-14 18:50,深汕公路(西),东->西,7,15.1,较 拥 堵
2016-7-14 18:50,深汕公路(西),西->东,6.1,19.7,较 拥 堵
2016-7-14 18:50,环城南路,西->东,1,50.2,畅  通
2016-7-14 18:50,富坪中路,南->北,2.8,36,基本畅通
2016-7-14 18:50,富坪中路,北->南,3.1,34.6,基本畅通
2016-7-14 18:50,吉华路(南),南->北,5.6,22.2,缓  行
2016-7-14 18:50,吉华路(南),北->南,6.9,15.6,较 拥 堵
2016-7-14 18:50,中兴路,东->西,3.8,30.9,基本畅通
2016-7-14 18:50,中兴路,西->东,4.5,27.7,缓  行
2016-7-14 18:50,东西干道,东->西,4.3,28.3,缓  行
2016-7-14 18:50,东西干道,西->东,3.3,33.3,基本畅通
2016-7-14 18:50,布澜路,南->北,5.2,24,缓  行
2016-7-14 18:50,布澜路,北->南,7.5,12.6,较 拥 堵
2016-7-14 18:50,布沙路,东->西,5.8,20.8,缓  行
2016-7-14 18:50,布沙路,西->东,6.8,16.2,较 拥 堵
2016-7-14 18:50,丹沙路,南->北,7.2,14,较 拥 堵
2016-7-14 18:50,丹沙路,北->南,5.8,21.2,缓  行
2016-7-14 18:50,红棉路,东->西,7.4,12.8,较 拥 堵
2016-7-14 18:50,红棉路,西->东,6.9,15.3,较 拥 堵
2016-7-14 18:50,横坪公路,东->西,1.5,44.8,畅  通
2016-7-14 18:50,横坪公路,西->东,5.8,21.1,缓  行
2016-7-14 18:50,坪山中山路,东->西,6.2,19.2,较 拥 堵
2016-7-14 18:50,坪山中山路,西->东,5.2,24,缓  行
2016-7-14 18:50,金山路,东->西,4.1,29.4,缓  行
2016-7-14 18:50,金山路,西->东,5.7,21.4,缓  行
2016-7-14 18:50,白石路,西->东,3,35.2,基本畅通
2016-7-14 18:50,东滨路,东->西,5.6,22,缓  行
2016-7-14 18:50,东滨路,西->东,5,24.8,缓  行
2016-7-14 18:50,桂庙路,东->西,6.3,18.5,较 拥 堵
2016-7-14 18:50,桂庙路,西->东,8.5,7.4,拥  堵
2016-7-14 18:50,南山桃园路,东->西,6.8,16.2,较 拥 堵
2016-7-14 18:50,南山桃园路,西->东,6.6,17,较 拥 堵
2016-7-14 18:50,科苑路,南->北,4.2,29.2,缓  行
2016-7-14 18:50,科苑路,北->南,4.5,27.3,缓  行
2016-7-14 18:50,南山创业路,东->西,7.5,12.6,较 拥 堵
2016-7-14 18:50,南山创业路,西->东,6.7,16.4,较 拥 堵
2016-7-14 18:50,福强路,东->西,5.5,22.6,缓  行
2016-7-14 18:50,福强路,西->东,4.6,26.9,缓  行
2016-7-14 18:50,益田路,南->北,5.8,21,缓  行
2016-7-14 18:50,益田路,北->南,6.2,19,较 拥 堵
2016-7-14 18:50,福田金田路,南->北,5.9,20.5,缓  行
2016-7-14 18:50,福田金田路,北->南,6.8,15.8,较 拥 堵
2016-7-14 18:50,福田路,南->北,2.9,35.5,基本畅通
2016-7-14 18:50,福田路,北->南,6.8,16.2,较 拥 堵
2016-7-14 18:50,华富路,南->北,7,15,较 拥 堵
2016-7-14 18:50,深汕公路(东),东->西,1.8,42.1,畅  通
2016-7-14 18:50,深汕公路(东),西->东,1.3,47.4,畅  通
